path,filename,video_id,ok_read,sample_rate,channels,duration_s,rms_dbfs,peak_dbfs,silence_ratio,clipping_ratio,keep_auto,reason
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_114.wav,7OHCOFFUamQ_seg_114.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.5505,-0.2695,0.13,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_115.wav,7OHCOFFUamQ_seg_115.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.3533,-0.4882,0.1075,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_116.wav,7OHCOFFUamQ_seg_116.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.4304,-0.4599,0.1629,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_117.wav,7OHCOFFUamQ_seg_117.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.5934,-0.2378,0.1528,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_118.wav,7OHCOFFUamQ_seg_118.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.0654,-0.4351,0.2067,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_119.wav,7OHCOFFUamQ_seg_119.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.7853,-0.3909,0.1577,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_120.wav,7OHCOFFUamQ_seg_120.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.1491,-0.4062,0.1123,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_121.wav,7OHCOFFUamQ_seg_121.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.822,-0.3895,0.0898,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_122.wav,7OHCOFFUamQ_seg_122.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.176,-0.4357,0.1958,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_123.wav,7OHCOFFUamQ_seg_123.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.2368,-0.1258,0.1432,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_124.wav,7OHCOFFUamQ_seg_124.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.7143,-0.4279,0.1517,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_125.wav,7OHCOFFUamQ_seg_125.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.8511,-0.2739,0.1898,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_126.wav,7OHCOFFUamQ_seg_126.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.013,-0.1497,0.1082,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_127.wav,7OHCOFFUamQ_seg_127.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.1635,-0.3859,0.109,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_128.wav,7OHCOFFUamQ_seg_128.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.9459,-0.3746,0.1561,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_129.wav,7OHCOFFUamQ_seg_129.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.3681,-0.2427,0.1528,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_130.wav,7OHCOFFUamQ_seg_130.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.774,-0.5225,0.0881,0.0,True,ok
